name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Houston,TX",2007-03-17,70.4,51.1,60.7,70.4,51.1,60.7,47.5,64.2,0,0,0,,0,0,,12.1,137.6,1023.2,20.6,9.6,,,,,2007-03-17T07:29:09,2007-03-17T19:30:59,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-03-18,73.7,56.5,64.8,73.7,56.5,64.8,56.3,74.8,0,0,0,,0,0,,12.9,159.6,1019.8,72.2,9.9,,,,,2007-03-18T07:27:57,2007-03-18T19:31:35,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-03-19,76.9,63.5,69.2,76.9,63.5,69.2,59.8,73.4,0,0,0,,0,0,,17,157.7,1020.2,69.4,9.9,,,,,2007-03-19T07:26:45,2007-03-19T19:32:12,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-03-20,77.2,66,70.8,77.2,66,70.8,62.8,76.5,0.001,100,4.17,rain,0,0,,17.5,136.4,1022.4,83.8,9.7,,,,,2007-03-20T07:25:33,2007-03-20T19:32:49,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-03-21,78.2,67.4,72.1,78.2,67.4,72.1,63.6,75.6,0.015,100,8.33,rain,0,0,,16.8,141.3,1021.3,76.7,9.5,,,,,2007-03-21T07:24:21,2007-03-21T19:33:25,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-03-22,78.6,63.8,70.1,78.6,63.8,70.1,63.1,79.5,0.003,100,8.33,rain,0,0,,15.6,133,1020.6,66,9,,,,,2007-03-22T07:23:09,2007-03-22T19:34:01,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-03-23,78,67,71.4,78,67,71.4,63.3,76.6,0,0,0,,0,0,,15.7,141.6,1019.7,79,9.8,,,,,2007-03-23T07:21:57,2007-03-23T19:34:38,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-03-24,78.5,66.1,72.2,78.5,66.1,72.2,65.5,80,0.001,100,4.17,rain,0,0,,15.3,139.5,1020.4,86.9,9.6,,,,,2007-03-24T07:20:45,2007-03-24T19:35:14,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-03-25,78.2,68.4,72.9,78.2,68.4,72.9,66.2,80,0,0,0,,0,0,,13.4,140.8,1021.6,87.3,9.5,,,,,2007-03-25T07:19:33,2007-03-25T19:35:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-03-26,75.6,66.1,71.1,75.6,66.1,71.1,64.1,79.3,0.007,100,4.17,rain,0,0,,18,145.8,1017.6,87.3,9.2,,,,,2007-03-26T07:18:20,2007-03-26T19:36:26,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-03-27,80.4,67.9,73.7,82.5,67.9,73.8,66.4,79,0.404,100,25,rain,0,0,,15.4,168.9,1015.7,78.3,9.2,,,,,2007-03-27T07:17:08,2007-03-27T19:37:01,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-03-28,79.9,69.8,74.1,79.9,69.8,74.1,66.8,78.7,0,0,0,,0,0,,16.3,148.5,1015.3,84.9,9.2,,,,,2007-03-28T07:15:56,2007-03-28T19:37:37,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-03-29,80,71.6,74.7,82,71.6,74.8,66.1,75.2,0,0,0,,0,0,,16.6,142,1016.1,89.6,9.5,,,,,2007-03-29T07:14:44,2007-03-29T19:38:13,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-03-30,77.3,69.3,73.4,77.3,69.3,73.4,65.1,75.7,0,0,0,,0,0,33.3,18.1,133.6,1016.4,82.3,9,,,,,2007-03-30T07:13:33,2007-03-30T19:38:49,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-03-31,73.1,62.9,69.3,73.1,62.9,69.3,65.8,88.8,2.253,100,62.5,rain,0,0,45,11.9,150.4,1012.7,99.3,7.5,,,,,2007-03-31T07:12:21,2007-03-31T19:39:24,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-01,80.8,68.5,72.9,82,68.5,73.1,65.7,79.4,0.239,100,37.5,rain,0,0,,13,219.4,1013.9,77.1,8.2,,,,,2007-04-01T07:11:10,2007-04-01T19:40:00,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-02,79.8,66.8,72.8,79.8,66.8,72.8,67.1,82.8,0.003,100,12.5,rain,0,0,,10.6,153.9,1016.1,72.7,8.4,,,,,2007-04-02T07:09:58,2007-04-02T19:40:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-03,82.8,70.9,75.9,86.9,70.9,76.9,69.6,81.8,0,0,0,,0,0,,12.4,168.3,1015.3,88.5,7.7,,,,,2007-04-03T07:08:47,2007-04-03T19:41:11,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-04,73.6,62.3,69.1,73.6,62.3,69.1,59.7,73.7,0.117,100,25,rain,0,0,31.1,21.6,31,1018,87.7,8.3,,,,,2007-04-04T07:07:37,2007-04-04T19:41:47,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-05,73.3,53.9,62.6,73.3,53.9,62.6,42.1,48.2,0,0,0,,0,0,,16.6,33.1,1020.5,29.5,9.9,,,,,2007-04-05T07:06:26,2007-04-05T19:42:23,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-06,72.7,52.6,62.4,72.7,52.6,62.4,42.2,49.7,0,0,0,,0,0,,16.4,15.1,1021,52.3,9.9,,,,,2007-04-06T07:05:16,2007-04-06T19:42:59,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-07,58.1,38.7,46,58.1,31.1,41,34.5,65.8,0.321,100,50,rain,0,0,,17.3,22.6,1025,98.3,8.8,,,,,2007-04-07T07:04:07,2007-04-07T19:43:35,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-08,54.7,37.8,46.6,54.7,30.1,43.2,37.2,71.3,0.488,100,37.5,rain,0,0,,12.5,37.2,1023.3,96.6,8.7,,,,,2007-04-08T07:02:58,2007-04-08T19:44:11,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-09,64.3,51.1,57.4,64.3,51.1,57.4,44.3,62.1,0.002,100,4.17,rain,0,0,,11.7,75.8,1017,99.6,9.9,,,,,2007-04-09T07:01:49,2007-04-09T19:44:47,0.74,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-10,81.4,60.4,69.8,82.7,60.4,70,61.5,76.4,0.029,100,16.67,rain,0,0,31.1,16.5,197.4,1006,70.3,7.9,,,,,2007-04-10T07:00:40,2007-04-10T19:45:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-11,83.3,61.2,72,80.7,61.2,71.6,53.3,59.5,0,0,0,,0,0,,12.4,294.8,1006.5,45.2,8.9,,,,,2007-04-11T06:59:32,2007-04-11T19:45:59,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-12,77,54.8,66.8,77,54.8,66.8,48.4,54.4,0,0,0,,0,0,30,18.7,108.4,1013.4,10,9.9,,,,,2007-04-12T06:58:25,2007-04-12T19:46:35,0.84,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-13,75.4,67.9,72.1,75.4,67.9,72.1,67,84.3,0.051,100,25,rain,0,0,,14.5,140.4,1009.1,98.9,5.8,,,,,2007-04-13T06:57:18,2007-04-13T19:47:11,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-14,75.2,53.1,60.7,75.2,53.1,60.7,50.1,68.8,0.319,100,16.67,rain,0,0,33.3,22.8,322.9,1012.3,96.6,9.1,,,,,2007-04-14T06:56:11,2007-04-14T19:47:48,0.91,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-15,72.9,42.7,57.8,72.9,42.7,57.4,39.7,55.2,0,0,0,,0,0,33.3,17.6,322.3,1021.1,4.8,9.9,,,,,2007-04-15T06:55:06,2007-04-15T19:48:24,0.94,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-16,70.6,49.4,60.9,70.6,49.4,60.9,49.7,68.4,0.003,100,4.17,rain,0,0,,13.1,140.8,1021.4,56.5,9.8,,,,,2007-04-16T06:54:00,2007-04-16T19:49:01,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-17,69.7,59.1,64.7,69.7,59.1,64.7,58,79.1,0.236,100,20.83,rain,0,0,34.2,14.7,120.5,1013.2,97.3,9.1,,,,,2007-04-17T06:52:56,2007-04-17T19:49:38,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-18,72.5,58.1,65.4,72.5,58.1,65.4,55.6,72,0.32,100,4.17,rain,0,0,,17.9,323.8,1010.4,70.8,9.8,,,,,2007-04-18T06:51:52,2007-04-18T19:50:14,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-19,76.7,55.1,66.4,76.7,55.1,66.4,56.2,71.6,0.005,100,4.17,rain,0,0,,10,120.4,1012.9,49.7,9.3,,,,,2007-04-19T06:50:48,2007-04-19T19:50:51,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-20,79.3,61.5,69.1,79.3,61.5,69.1,57.6,69.7,0.001,100,4.17,rain,0,0,,13.5,116,1016.6,53.3,8.8,,,,,2007-04-20T06:49:46,2007-04-20T19:51:28,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-21,79,59.7,68.8,79,59.7,68.8,58.3,72.7,0.002,100,4.17,rain,0,0,,17.1,128.3,1017.6,39.9,6.9,,,,,2007-04-21T06:48:44,2007-04-21T19:52:06,0.14,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-22,79.9,66.4,72.1,79.9,66.4,72.1,63.8,76.2,0,0,0,,0,0,,16.6,139.6,1017,69.7,8.3,,,,,2007-04-22T06:47:43,2007-04-22T19:52:43,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-23,77,67.1,72.6,77,67.1,72.6,67,82.9,0.01,100,8.33,rain,0,0,,11.9,145.9,1018.1,89,7.1,,,,,2007-04-23T06:46:43,2007-04-23T19:53:20,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-24,78.2,73.2,74.6,78.2,73.2,74.6,68.2,80.7,0.008,100,12.5,rain,0,0,42,20.7,160.1,1014.5,95.7,8.4,,,,,2007-04-24T06:45:43,2007-04-24T19:53:58,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-25,78.9,65.8,71.3,78.9,65.8,71.3,65,81,1.844,100,45.83,rain,0,0,33.3,13.7,142.6,1010.7,76.2,8.2,,,,,2007-04-25T06:44:44,2007-04-25T19:54:35,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-26,80,56,68.9,80,56,68.9,52.4,59.2,0,0,0,,0,0,,9.8,310.3,1014.1,22,9.9,,,,,2007-04-26T06:43:46,2007-04-26T19:55:13,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-27,74.1,59.2,67.7,74.1,59.2,67.7,58.8,74.3,0.01,100,8.33,rain,0,0,,13.1,99.1,1017,59.9,9.7,,,,,2007-04-27T06:42:49,2007-04-27T19:55:51,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-28,84.5,63.2,73.1,84.9,63.2,73.3,61.1,68.5,0,0,0,,0,0,,10.4,94.1,1020,54,9.7,,,,,2007-04-28T06:41:53,2007-04-28T19:56:29,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-29,85.4,63,73.6,86.7,63,73.9,62.2,70.3,0,0,0,,0,0,,11.3,152.3,1020.5,40.5,9.4,,,,,2007-04-29T06:40:58,2007-04-29T19:57:07,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-04-30,82.9,67.1,72.4,85.9,67.1,72.9,65.4,79.7,0.296,100,25,rain,0,0,31.1,11.7,137.8,1017.3,74.8,8.3,,,,,2007-04-30T06:40:04,2007-04-30T19:57:45,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-01,81.1,68.4,74.3,83.4,68.4,74.6,66.9,78.3,0.001,100,4.17,rain,0,0,,15.2,156.4,1013.3,82.8,9.5,,,,,2007-05-01T06:39:11,2007-05-01T19:58:23,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-02,82.5,71.5,76,85,71.5,76.6,67.8,76.7,0,0,0,,0,0,,15.8,148.8,1010.8,77.7,9.6,,,,,2007-05-02T06:38:18,2007-05-02T19:59:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-03,81.1,65.2,72.9,84.8,65.2,73.2,67.4,83.2,1.124,100,62.5,rain,0,0,48.3,12.8,94.5,1010.3,83.6,9.2,,,,,2007-05-03T06:37:27,2007-05-03T19:59:40,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-04,84.2,72.2,77.7,90.8,72.2,79.5,72.3,84,0,0,0,,0,0,,10.9,151,1010.1,87.7,6.8,,,,,2007-05-04T06:36:37,2007-05-04T20:00:18,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-05,84.3,76.8,79.3,90.6,76.8,81.2,72.6,80.3,0.005,100,4.17,rain,0,0,30,17.8,145.3,1008.7,95.3,9,,,,,2007-05-05T06:35:48,2007-05-05T20:00:56,0.61,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-06,83.7,76,79.3,90,76,81.4,72.1,78.8,0,0,0,,0,0,30,18,132.1,1011.3,91,9.4,,,,,2007-05-06T06:35:00,2007-05-06T20:01:35,0.65,Overcast,Cloudy skies throughout the day.,cloudy,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-07,86.7,73.1,79.4,90.4,73.1,81,70.3,74.9,0,0,0,,0,0,,15.5,125.6,1016.1,67.7,9.6,,,,,2007-05-07T06:34:13,2007-05-07T20:02:13,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-08,84.7,70.6,77.2,88,70.6,78.6,69.1,77.4,0,0,0,,0,0,,11.8,142.4,1017.2,62.8,7.9,,,,,2007-05-08T06:33:27,2007-05-08T20:02:51,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-09,82.9,69.6,75.4,82.8,69.6,75.4,62.7,67.5,0,0,0,,0,0,,10.7,166.3,1015.9,58.8,8.1,,,,,2007-05-09T06:32:43,2007-05-09T20:03:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-10,83.5,65,73.6,83.9,65,73.7,61.7,68.2,1.249,100,16.67,rain,0,0,43.6,12.3,178.8,1013.7,65.8,9.3,,,,,2007-05-10T06:31:59,2007-05-10T20:04:08,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-11,79.5,64.5,71.1,79.5,64.5,71.1,63.5,78.3,0.575,100,33.33,rain,0,0,,8.3,56.6,1014.4,75.7,9.2,,,,,2007-05-11T06:31:17,2007-05-11T20:04:46,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-12,88.5,64.1,76.5,87.6,64.1,76.7,63.1,67,0.003,100,8.33,rain,0,0,,7.5,50.7,1016,23.9,9.1,,,,,2007-05-12T06:30:36,2007-05-12T20:05:25,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-13,89.2,69.2,77.5,90.9,69.2,78.1,65.5,68.4,0.031,100,12.5,rain,0,0,35.6,7.6,274.7,1017,27.6,9.1,,,,,2007-05-13T06:29:56,2007-05-13T20:06:03,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-14,89.9,68.7,77.8,91.5,68.7,78.5,66.1,69.7,0.084,100,16.67,rain,0,0,40.3,17.1,314.4,1016.9,26.7,8.6,,,,,2007-05-14T06:29:17,2007-05-14T20:06:41,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-15,88.7,68.5,78.7,90.1,68.5,79.6,66.9,69.6,0.154,100,12.5,rain,0,0,,10.9,183.3,1016.9,41.1,8.4,,,,,2007-05-15T06:28:40,2007-05-15T20:07:19,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-16,83.9,71,76.3,86.2,71,77,67,74.1,0,0,0,,0,0,,12.5,356.6,1017.8,55,8.7,,,,,2007-05-16T06:28:04,2007-05-16T20:07:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-17,80.3,64.4,72.3,79.8,64.4,72.3,52.8,53.1,0,0,0,,0,0,,16.8,42.1,1020.2,47,9.9,,,,,2007-05-17T06:27:29,2007-05-17T20:08:34,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-18,80.6,63,72,79.9,63,71.9,50.6,49.4,0,0,0,,0,0,,13.7,82.8,1021.1,43.8,9.9,,,,,2007-05-18T06:26:55,2007-05-18T20:09:11,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-19,82,60.6,71.1,80.6,60.6,70.9,51.8,53.7,0,0,0,,0,0,,10.1,71.2,1020.8,12.3,9.9,,,,,2007-05-19T06:26:23,2007-05-19T20:09:48,0.1,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-20,80.9,61.3,71.6,80.8,61.3,71.6,57.3,62.8,0,0,0,,0,0,,10.9,127.5,1018.7,44.7,9.8,,,,,2007-05-20T06:25:52,2007-05-20T20:10:25,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-21,81,65.2,73.5,83.2,65.2,73.8,64.8,74.9,0.083,100,20.83,rain,0,0,,12.6,145.6,1015.5,71.2,8.7,,,,,2007-05-21T06:25:23,2007-05-21T20:11:02,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-22,79.6,66.1,74.4,79.6,66.1,74.4,66.2,76.6,0.768,100,75,rain,0,0,,14.4,125.7,1014.1,76.1,8.1,,,,,2007-05-22T06:24:55,2007-05-22T20:11:38,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242012923,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-23,84.6,72.6,78.4,89.7,72.6,80.3,71,78.8,0.003,100,12.5,rain,0,0,,16.3,130.5,1015.5,67.9,8.6,,,,,2007-05-23T06:24:28,2007-05-23T20:12:14,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-24,84.6,73.4,78.7,89.3,73.4,80.2,69.9,75.3,0.027,100,4.17,rain,0,0,,17,126.3,1018.3,60.4,9.5,,,,,2007-05-24T06:24:02,2007-05-24T20:12:50,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-05-25,82,72.7,77.1,85,72.7,77.8,68.1,74.5,0.142,100,33.33,rain,0,0,,15.3,121.6,1018.8,71.9,9.4,,,,,2007-05-25T06:23:38,2007-05-25T20:13:25,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
